latitude,longitude
41.0442752,28.830954
41.045268,28.8269192
41.0378098,28.8246086
41.0441376,28.8472786
41.0416106,28.8438898
41.0357644,28.8356878
41.042719,28.8397428
41.0430923,28.8438919
41.0395194,28.8422071
41.0355405,28.8359016
41.0387467,28.8392429
41.0400909,28.8402899
41.0358378,28.8337302
41.0430125,28.8438655
41.0386655,28.8389816
41.0369199,28.8343399
41.0429792,28.8396477
41.0391901,28.8408304
41.0400588,28.8439558
41.0372083,28.8240212
41.0381148,28.8445808
41.0418938,28.8398142
41.0436874,28.8309639
41.0426588,28.8438777
41.0349548,28.8393982
41.0445922,28.8472384
41.0347863,28.8380563
41.0454798,28.8315711
41.041425,28.8326943
41.0418223,28.8319997
41.0412047,28.8328019
41.0355416,28.8342201
41.0443026,28.8309177
41.0418297,28.8432245
41.0395078,28.8405277
41.0395281,28.8253416
41.0401405,28.8441256
41.0454798,28.8316255
41.0371461,28.8455615
41.0432213,28.8393385
41.0418545,28.8434993
41.0346373,28.8337288
41.0399034,28.8436383
41.0400358,28.8456004
41.0403535,28.8362535
41.0389902,28.8401345
41.0383188,28.8445952
41.0408234,28.8251797
41.0437133,28.8474126
41.0418117,28.8424215
41.0404228,28.840171
41.0374076,28.8344276
41.0397137,28.8429152
41.0445838,28.8302934
41.045514,28.8324241
41.0407847,28.8362172
41.0428029,28.8450564
41.0407905,28.8399807
41.0412749,28.8398142
41.0431439,28.8477845
41.0369255,28.8418799
41.0406074,28.8428864
41.0385379,28.824874
41.0407333,28.844047
41.0347762,28.8334091
41.0433469,28.839505
41.0431439,28.8478737
41.0349014,28.839129
41.0415877,28.8400911
41.0432918,28.8474279
41.0404606,28.8441256
41.0429135,28.8315124
41.0370849,28.8402784
41.0347964,28.837751
41.0383872,28.8380746
41.0433321,28.8475171
41.043433,28.8473922
41.0443386,28.8305982
41.0404013,28.8441256
41.0345349,28.8401627
41.040638,28.840052
41.0380684,28.839544
41.0410585,28.8361627
41.0369948,28.8441815
41.0421204,28.8438112
41.0375177,28.8241166
41.0346521,28.8372115
41.0430509,28.8394098
41.0353081,28.8462004
41.0427004,28.8345698
41.0415526,28.8326328
41.0396806,28.8441063
41.0397451,28.8256293
41.0416343,28.8437641
41.0403151,28.8402185
41.0448431,28.8383988
41.037516,28.8415011
41.0411838,28.843937
41.036244,28.8338813
41.0385822,28.8445325
41.0425935,28.8397666
41.0431822,28.8438919
41.0437335,28.8474126
41.0396781,28.8427423
41.0439927,28.8391482
41.0428628,28.8438125
41.0377398,28.82437
41.0358361,28.8354266
41.035703,28.8402484
41.0438761,28.8392196
41.0435635,28.8354549
41.0396238,28.8443069
41.0392408,28.8410487
41.0416105,28.8325867
41.042763,28.8438919
41.0388906,28.8251797
41.0454256,28.8314504
41.043187,28.835582
41.0382938,28.8246582
41.0440264,28.8473054
41.0457877,28.8425509
41.0408623,28.8399331
41.0444942,28.8402561
41.03997,28.839976
41.0446124,28.8472384
41.0386214,28.8444824
41.0384589,28.8393294
41.0434882,28.8313896
41.045605,28.8402492
41.0456052,28.8319642
41.042267,28.8439083
41.0401879,28.8441256
41.0373204,28.8444769
41.0442871,28.844543
41.0339731,28.863407
41.0417878,28.8604096
41.0324792,28.8557644
41.0332872,28.8632981
41.0437037,28.8510099
41.0358095,28.8664909
41.0404917,28.8597563
41.0331549,28.8517346
41.0419253,28.8578174
41.0413083,28.8563128
41.0333277,28.8628101
41.0371336,28.8691967
41.0407377,28.8575577
41.0418384,28.8604096
41.0402982,28.8606361
41.0329215,28.8504724
41.0342211,28.8592149
41.0446895,28.8504818
41.0328209,28.8595034
41.0406727,28.8579599
41.0350383,28.8675718
41.0366975,28.8630959
41.0332411,28.8522831
41.0373177,28.8695818
41.0447793,28.8512654
41.0337216,28.8618434
41.0395747,28.8622324
41.0332952,28.8630058
41.0339272,28.8611605
41.0431647,28.8575313
41.0335429,28.86257
41.034111,28.8604859
41.0329469,28.8680232
41.0395585,28.8613588
41.0365256,28.8657862
41.0344926,28.8662578
41.0390833,28.8647389
41.0323932,28.8489402
41.0336573,28.8568247
41.0327243,28.8563126
41.0345832,28.8550884
41.034711,28.8550706
41.0351213,28.8544108
41.0343276,28.8550528
41.0330884,28.8636149
41.0349733,28.8546783
41.035471,28.8539828
41.0350137,28.8545891
