latitude,longitude
41.0060447,28.8708926
41.0044059,28.8679761
41.0034035,28.859767
41.0102604,28.8552957
40.9994877,28.8520402
41.0110242,28.8554591
41.0113661,28.8556954
41.0139483,28.8571647
40.9991762,28.8522402
40.9994476,28.850948
40.9996304,28.8508181
41.0034936,28.8523426
41.0034743,28.8519652
41.0036619,28.8519273
41.0070196,28.8531597
41.0111304,28.8555884
41.0042946,28.8524524
41.0094052,28.8546189
41.010125,28.8550284
41.0052533,28.869345
41.0034541,28.8195409
41.0039359,28.8193333
40.9979698,28.8649208
40.9992227,28.8668469
41.0000935,28.8665514
41.0006566,28.8663765
41.0020645,28.8677663
41.0001421,28.8691579
41.0087855,28.8642284
41.008437,28.8643629
40.9986651,28.8739696
40.9986469,28.8736451
40.9986307,28.8732669
40.9988838,28.873924
41.0015865,28.8738717
41.0015511,28.8742038
41.0025909,28.8740521
41.0015871,28.8735091
41.0008623,28.8711852
41.0047173,28.8711307
41.0010752,28.8709418
41.0016402,28.873217
41.0026335,28.8739406
41.0010843,28.8708725
41.0047286,28.8710508
41.0015719,28.8740795
41.0046772,28.8712225
41.0005831,28.8736651
41.0001177,28.8609393
41.0000609,28.8608621
41.0000072,28.8609963
40.9998569,28.8605206
40.9991926,28.8594107
41.0008356,28.879679
41.0057997,28.880588
41.0122628,28.855081
41.0122001,28.8552668
41.0104621,28.8553943
41.0200355,28.8272176
40.9930848,28.8272163
41.0115506,28.828365
40.9977618,28.8398404
40.9966618,28.8539429
41.001402,28.8554355
41.0152483,28.8260383
41.0160474,28.8249526
41.0198619,28.8242312
41.0190614,28.82681
40.9921681,28.8422517
41.0118047,28.8178457
41.0154366,28.8243738
41.0138923,28.8259069
41.0084823,28.858873
40.9986717,28.873814
40.9923953,28.8450497
40.9946013,28.8450237
41.007635,28.86083
41.0077034,28.8607611
41.0077671,28.8606972
41.0073298,28.8601824
41.0078438,28.8606175
41.0088419,28.8589148
41.0089669,28.8589148
41.0086548,28.8589399
41.0086875,28.8582636
41.0084072,28.8590761
41.0079071,28.8588353
41.0087572,28.8311361
41.0056762,28.8332302
41.0055367,28.8309645
41.0035132,28.8265679
41.0034275,28.8302686
41.003213,28.830775
41.0103215,28.8163415
41.0108333,28.8160106
41.0055841,28.8286821
