latitude,longitude
41.0668211,28.8281965
41.0669101,28.8279393
41.0668668,28.8279907
41.0498098,28.841658
41.0677902,28.8275531
41.0491857,28.8346599
41.0674086,28.8273399
41.0683474,28.826922
41.047733,28.8454002
41.0471425,28.8362053
41.0675308,28.8272034
41.0690162,28.8254806
41.0491371,28.8391171
41.0689508,28.8255971
41.0478831,28.8334706
41.0695242,28.8286477
41.0694899,28.8283975
41.0471152,28.8363741
41.0691727,28.8288865
41.0691684,28.8286192
41.0486676,28.8398053
41.0687159,28.8292192
41.0694363,28.8289064
41.0504841,28.8420959
41.0691129,28.8292487
41.0460953,28.8458823
41.0688447,28.8289599
41.0691465,28.8296322
41.046851,28.8399036
41.0686004,28.8292276
41.0682981,28.8295745
41.0686389,28.8295717
41.0459473,28.8454004
41.068371,28.8299412
41.0681537,28.8298641
41.0674686,28.830814
41.0468633,28.8399036
41.0507977,28.8417671
41.0683775,28.8309761
41.0675342,28.8312377
41.0681224,28.8312149
41.0496124,28.8317414
41.0648107,28.8292532
41.0672629,28.8310927
41.0650293,28.8290031
41.0515343,28.8405872
41.0649179,28.8291082
41.0652394,28.8289149
41.0462825,28.8392482
41.0650872,28.8289206
41.0470108,28.8461057
41.0654088,28.8285453
41.0653873,28.8287102
41.0463837,28.8409311
41.0655845,28.8283094
41.0654795,28.8284344
41.0474701,28.8384348
41.0657667,28.8281189
41.049627,28.8415974
41.0473425,28.845934
41.0656767,28.8281985
41.0485841,28.8354781
41.0659875,28.8278175
41.0658396,28.8279909
41.0662168,28.8276896
41.0661054,28.8277436
41.0664178,28.8273908
41.0496314,28.8393301
41.0476381,28.8456658
41.066399,28.8274906
41.0664068,28.8259687
41.0664703,28.8272824
41.0465059,28.834469
41.0670749,28.8265507
41.0669135,28.8267656
41.0489421,28.8357016
41.0494461,28.8394612
41.0671599,28.8264636
41.0670134,28.82663
41.0476387,28.8456505
41.0676463,28.8258493
41.0459675,28.8459894
41.0672513,28.8264031
41.0678587,28.8256142
41.0490259,28.8396087
41.0477993,28.833137
41.0677751,28.8257307
41.0680349,28.8253954
41.0679638,28.8254948
41.0683153,28.8252673
41.0681867,28.8252645
41.0484081,28.844611
41.0685307,28.8248603
41.0508852,28.841709
41.0684868,28.8250285
41.0488207,28.8305324
41.0687264,28.8245837
41.0472032,28.8400347
41.0686367,28.8247341
41.0690912,28.8242211
