latitude,longitude
41.03925,28.8253056
41.0380858,28.8343699
41.0455531,28.8324657
41.041528,28.8427644
41.0449307,28.834999
41.044277,28.8444494
41.0366781,28.8356641
41.0401761,28.8443142
41.0435418,28.8310451
41.0449046,28.8440583
41.0430467,28.8472839
41.04197,28.8323408
41.0453224,28.8311537
41.0360231,28.8338058
41.035389,28.8335791
41.0440753,28.8470967
41.0417475,28.8441375
41.0437438,28.8324945
41.0400931,28.8441727
41.0458241,28.8450608
41.0452581,28.8394603
41.0414453,28.8398142
41.0376298,28.824317
41.0458677,28.8343865
41.0395437,28.8403137
41.0445291,28.8469363
41.0433219,28.8448844
41.0446913,28.8385498
41.0457492,28.8463881
41.0397493,28.8430724
41.0444305,28.8472518
41.0450307,28.8397256
41.0427729,28.8393147
41.0419757,28.8319416
41.0421902,28.8322485
41.0400971,28.8418715
41.040923,28.844047
41.0345635,28.8419683
41.0401647,28.8462249
41.0355457,28.8336169
41.0388046,28.8395043
41.0403254,28.8431356
41.0408756,28.8440627
41.0384837,28.8248201
41.0388938,28.8402722
41.0385176,28.824874
41.0411647,28.8428864
41.0362275,28.8235631
41.0406147,28.844047
41.0346587,28.8400238
41.0389042,28.8251618
41.0422526,28.839838
41.0431371,28.8478559
41.042073,28.8438269
41.0436729,28.8473992
41.0384336,28.8384436
41.0444698,28.8388183
41.041824,28.8438741
41.0448364,28.8306273
41.0371652,28.8241738
41.0389554,28.8400116
41.043507,28.8473922
41.0417292,28.8439055
41.0439262,28.8353097
41.0396663,28.8426795
41.0444811,28.8472518
41.0409832,28.836199
41.0376898,28.8243435
41.0413498,28.8439055
41.0432246,28.8481055
41.043164,28.847945
41.0431822,28.8442889
41.0441315,28.8352734
41.0362155,28.8338436
41.0449596,28.8306999
41.0394751,28.842056
41.043903,28.8391958
41.0430134,28.8317259
41.0429826,28.8438787
41.0393168,28.8413845
41.0382599,28.8246223
41.0402434,28.8402423
41.0387003,28.8391507
41.0438712,28.8309029
41.0420743,28.83231
41.0422411,28.8439083
41.0455277,28.8321881
41.0433171,28.8355094
41.0440917,28.8327404
41.044216,28.8306591
41.0416941,28.8441375
41.0402591,28.8444557
41.0399025,28.8403612
41.0412642,28.8250539
41.0431439,28.8478202
41.037993,28.8345544
41.0417689,28.844251
41.0398204,28.8434025
41.0366319,28.8235893
41.0443574,28.8308633
41.0417497,28.8324945
41.0387922,28.8406173
41.0394361,28.8403612
41.0373306,28.8240403
41.041662,28.8411027
41.0398085,28.8432768
41.0383209,28.8246762
41.0444128,28.8388519
41.0447925,28.8384491
41.0411127,28.8439998
41.0386058,28.824946
41.0437619,28.8353823
41.0371814,28.8400367
41.0403925,28.8417469
41.0389744,28.8404859
41.0406859,28.844047
41.0399453,28.8442584
41.0444688,28.8303747
41.0438783,28.8311174
41.0403925,28.8404293
41.040674,28.8439841
41.0436482,28.8474457
41.045336,28.8311899
41.0383827,28.8414506
41.0424285,28.8316898
41.0404013,28.8440313
41.0390829,28.8404881
41.0442487,28.8472786
41.0372065,28.8343816
41.0431573,28.8476776
41.0418477,28.8438741
41.0395755,28.8256473
41.0430844,28.8356364
41.0345487,28.8390723
41.0416427,28.8397904
41.0382124,28.8246043
41.0422678,28.8318253
41.0431708,28.8475884
41.0353076,28.8390865
41.0415869,28.8439841
41.0437638,28.8473858
41.0357137,28.8395824
41.0443495,28.8389022
