latitude,longitude
41.0432494,28.880087
41.0432291,28.8800989
41.0432219,28.8801034
41.0388391,28.8793037
41.0538259,28.8666687
41.0539311,28.8666557
41.061135,28.877721
41.0211987,28.8873612
41.0366436,28.8833084
41.0367061,28.8832631
41.0368039,28.8831529
41.0372619,28.8824939
41.0374123,28.8823527
41.0372117,28.8825578
41.0370812,28.8829736
41.0365796,28.8833442
41.036484,28.8831466
41.0367979,28.8829568
41.0365215,28.8833836
41.037562,28.8822499
41.0376187,28.8826144
41.0373364,28.8823965
41.0365555,28.8833585
41.0368562,28.8831149
41.0538729,28.8664719
41.0546792,28.8639486
41.0712825,28.8680415
41.071884,28.8593064
41.0718613,28.8592475
41.0718853,28.8594192
41.0718039,28.859374
41.0718318,28.8594998
41.0717732,28.8594688
41.0718258,28.8596219
41.0717654,28.8597004
41.0717096,28.8596715
41.0716761,28.8597714
41.0717682,28.8598158
41.0717033,28.8599025
41.0716756,28.8599972
41.0716136,28.8599698
41.0716147,28.8600824
41.0723129,28.8576936
41.0722511,28.8574681
41.0723238,28.8575612
41.0723115,28.8573899
41.0722477,28.8572987
41.0723101,28.8572033
41.0722457,28.8572028
41.0722443,28.8571057
41.0723014,28.8570268
41.0722486,28.8569408
41.0722511,28.8568454
41.0722503,28.8567511
41.0679632,28.8581482
41.067954,28.8580366
41.0680721,28.8581124
41.0680472,28.8581936
41.0680633,28.8582796
41.0682028,28.8581289
41.067958,28.8582933
41.0678821,28.8580922
41.0679122,28.8580078
41.0678387,28.8579624
41.0677505,28.8579018
41.0676883,28.8578647
41.0677941,28.8581826
41.0365414,28.8875805
41.036535,28.8876073
41.0364992,28.887617
41.0364927,28.8876401
41.056952,28.8724019
41.0254631,28.8918439
41.071343,28.8679143
41.0367809,28.8872845
41.0562456,28.8756497
41.0721413,28.8680341
41.070379,28.8658278
41.0746229,28.8710009
41.0708171,28.8678729
41.0582901,28.8763836
41.0256329,28.8932973
41.0247012,28.8964069
41.0508126,28.8837714
41.0506902,28.8836011
41.0508733,28.8831559
41.0510017,28.883235
41.0324063,28.8945673
41.031603,28.8954206
41.0333248,28.8937747
41.0330446,28.8939625
41.0328453,28.8940644
41.0326025,28.8940591
41.0336496,28.895427
41.0324528,28.8945928
41.0338423,28.8947088
41.0390178,28.8808949
41.0596879,28.8766611
41.0588737,28.8747192
41.0603708,28.8731376
41.0610572,28.8716583
41.0630564,28.8719697
41.0631952,28.8726223
41.0636222,28.8721368
41.0604593,28.8717411
41.060693,28.8722664
41.0605265,28.8726022
41.0599693,28.8723531
41.0619829,28.8725953
41.0624869,28.8718024
41.0627716,28.8726918
41.062173,28.873725
41.061792,28.8730909
41.0617388,28.8736469
41.060639,28.8741847
41.0607288,28.8736837
41.0601448,28.8762591
41.0608413,28.8763794
41.0626815,28.8766593
41.0628338,28.8751705
41.0618619,28.8743288
41.0547406,28.8599039
41.0709972,28.8678056
41.0880305,28.8665044
41.0880365,28.8664922
41.0293665,28.8967176
41.0291658,28.8971339
41.0304041,28.8964622
41.0305456,28.897682
41.0591049,28.8749838
41.0689498,28.8719926
41.0233163,28.8327891
41.0666232,28.820433
41.0240912,28.8229327
41.0479666,28.8449942
41.0286783,28.8155428
41.041378,28.832275
41.0640939,28.8165428
41.030062,28.8584963
41.0684021,28.8549148
41.0682326,28.8547761
41.0597245,28.845668
41.0317617,28.8229867
41.0658013,28.8312444
41.0391823,28.8498233
41.0443046,28.8196529
41.0284672,28.8121925
41.0357342,28.8498206
41.0414515,28.8546467
41.01956,28.859228
41.0330229,28.8636181
41.0433104,28.8503639
41.0295092,28.8262584
41.0447458,28.8504724
41.032233,28.859624
41.0405548,28.8439553
41.031683,28.860419
41.0313556,28.8503385
41.0641685,28.8529305
41.0543988,28.8484719
41.02766,28.829155
41.0275299,28.8570612
41.0384664,28.8656381
41.0343311,28.86521
41.034768,28.8666877
41.0314885,28.8502523
41.0311574,28.8499549
41.04434,28.832588
41.0423903,28.8283766
41.0409832,28.8280211
41.0403496,28.8248092
41.0296617,28.8295131
41.0255748,28.8306569
41.0250461,28.8370782
41.0268247,28.8360688
41.0362473,28.826804
41.030184,28.8695455
41.03081,28.8696287
41.0318087,28.8275861
41.0311947,28.8281171
41.0389845,28.8452483
41.0521,28.8433094
41.0542333,28.8485787
41.0542587,28.8466067
41.0479222,28.8460747
41.0435296,28.846955
41.0419699,28.848413
41.0333992,28.8618029
41.031921,28.8141732
41.0484147,28.8556038
41.0204638,28.8270115
41.0547206,28.8405747
41.0477,28.859748
41.0601373,28.8410873
41.050131,28.812081
41.0275113,28.8574214
41.0253015,28.8152971
41.0395984,28.8252516
41.0315637,28.8281322
41.0312532,28.8279856
41.0361051,28.8265954
41.0657911,28.8247665
41.037817,28.824343
41.0341154,28.8264018
41.0325704,28.8269801
41.0314392,28.8284285
41.0313293,28.826474
41.0397751,28.8252889
41.0381679,28.8273113
41.0326187,28.8296646
41.0313867,28.8275549
41.0320169,28.86074
41.02986,28.8695221
41.0334125,28.8513955
41.0367739,28.852891
41.0420795,28.8510572
41.0414396,28.8361406
41.0305662,28.8133092
41.0392253,28.8623351
41.0345575,28.8333113
41.0399047,28.833644
41.045908,28.8298889
41.0567651,28.830478
41.058061,28.830917
41.0588357,28.8311038
41.059952,28.8314074
41.0599766,28.8321172
41.0321139,28.8173532
41.053456,28.8135169
41.0330712,28.8147769
41.0320649,28.8145894
41.0320936,28.8148511
41.0350522,28.8173456
41.0305686,28.8133165
41.0305717,28.8133281
41.027129,28.8568809
41.0356571,28.8285954
41.031842,28.8149329
41.031167,28.815088
41.0316155,28.8149949
41.0313816,28.8145866
41.0313296,28.8145971
41.0312741,28.8146076
41.0321421,28.8148456
41.03057,28.8133219
41.0328596,28.8167255
41.0328599,28.8169247
41.0651703,28.8202134
41.0313261,28.8229913
41.0315483,28.8245927
41.0316822,28.826139
41.0316329,28.8280224
41.0314909,28.8250683
41.0326607,28.8191337
41.0298009,28.8150557
41.039568,28.8165629
41.0384198,28.8171063
41.044449,28.8202556
41.0248654,28.8288756
41.0279397,28.8313007
41.0279397,28.830988
41.0420898,28.816274
41.0408818,28.8197524
41.0344856,28.8198325
41.034764,28.8226588
41.0353059,28.8226935
41.0317782,28.8249461
41.0438681,28.8192373
41.0398861,28.8235903
41.0269822,28.8306017
41.0351386,28.8200069
41.0450221,28.8372246
41.044051,28.8408286
41.0491074,28.8439878
41.0493094,28.8346451
41.0490267,28.8386005
41.045458,28.8388032
41.049143,28.8350878
41.0447742,28.8372503
41.0464534,28.846201
41.049011,28.8443057
41.0274482,28.8475262
41.0285322,28.846468
41.0417944,28.8497953
41.0540287,28.8335832
41.037389,28.8205789
41.0354169,28.8570159
41.036403,28.8171217
41.0311181,28.842492
41.0311704,28.8426088
41.0311031,28.842467
41.0540279,28.8544678
41.0325277,28.814733
41.0505981,28.8580869
41.0242051,28.8568555
41.0245095,28.8506192
41.0218425,28.8562933
41.023936,28.8506159
41.0243329,28.8557365
41.0244184,28.8507907
41.0245525,28.8559108
41.02282,28.8572059
41.0222232,28.8574074
41.022707,28.857554
41.031721,28.8325722
41.0315886,28.8277699
41.0547255,28.8252334
41.0312455,28.8173396
41.0329666,28.815832
41.0325891,28.8243276
