latitude,longitude
41.0400488,28.8111828
41.0400427,28.8111439
41.039978,28.8107108
41.0404615,28.8121444
41.0397622,28.8106738
41.0407892,28.8104492
41.0478304,28.8110076
41.0476389,28.8108757
41.0397676,28.8110152
41.0411554,28.8111466
41.040941,28.8119566
41.0407265,28.8120639
41.0403705,28.810704
41.0401803,28.8121068
41.0411332,28.8118789
41.0410522,28.8107282
41.0425614,28.8129383
41.0405606,28.8117099
41.0482194,28.8101086
41.0404767,28.8114899
41.0404372,28.8114953
41.0431683,28.8131636
41.0400111,28.8110074
41.0424987,28.8126111
41.0428173,28.8131824
41.0416282,28.8134937
41.0480246,28.8114129
41.0476568,28.8100027
41.0477819,28.8104059
41.0478026,28.8112168
41.0475488,28.8114779
41.0476019,28.8113321
41.0478334,28.8092251
41.0450263,28.8172567
41.0478957,28.8111885
41.0481838,28.8112561
41.0480965,28.8112627
41.0482381,28.8107846
41.0482414,28.8097366
41.0482315,28.8099178
41.0480817,28.8108806
41.0482332,28.8109832
41.0476668,28.8096624
41.0455206,28.8148572
41.039013,28.8137135
41.0446411,28.8161876
41.0517652,28.837693
41.0341216,28.8653445
41.0589231,28.8283438
41.0326255,28.8608045
41.0335204,28.8590501
41.0335157,28.8591434
41.0334247,28.8606927
41.0307019,28.8151721
41.037816,28.8242726
41.0644087,28.8266747
41.0636395,28.8394255
41.064584,28.8284403
41.053982,28.8529353
41.0459486,28.8276949
41.0292968,28.8696905
41.029661,28.8698541
41.0639535,28.8386089
41.0645519,28.82819
41.0643435,28.8231054
41.0569932,28.8443596
41.043421,28.8411315
41.0437488,28.8412451
41.0442916,28.8410387
41.0441249,28.8410564
41.0365185,28.8580008
41.0431277,28.8201612
41.0286493,28.8574852
41.0526666,28.8304463
41.070075,28.8522179
41.0417792,28.8112312
41.0460286,28.8348816
41.0459763,28.8348832
41.0455214,28.83499
41.0469005,28.8343334
41.0468971,28.8359864
41.0648757,28.8232479
41.0648332,28.8233257
41.0647048,28.8234692
41.0644429,28.8230387
41.0646057,28.82269
41.0646563,28.822521
41.064818,28.8227088
41.0650102,28.822521
41.064994,28.8223521
41.064905,28.8220973
41.0645066,28.8225398
41.0654288,28.8231272
41.0652367,28.8233552
41.0652023,28.8240016
41.0650931,28.8241116
41.065265,28.8228188
41.0654652,28.8226149
41.0656553,28.8227651
41.0656229,28.8224459
41.065809,28.8232721
41.0652387,28.8243342
41.0655218,28.8247312
41.0656027,28.8248412
41.0656755,28.8249967
41.0658494,28.8247044
41.0657645,28.8243852
41.0658231,28.824176
41.0660011,28.8240231
41.0659768,28.8242269
41.0663691,28.8239909
41.0647816,28.8277272
41.0648039,28.8279981
41.0336862,28.8685395
41.0334321,28.8689042
41.0341253,28.8679441
41.0268277,28.815505
41.0553857,28.8326077
41.0353408,28.8564319
41.0608053,28.8532835
41.0406275,28.8138121
41.0639282,28.8386406
41.0624882,28.833479
41.0668533,28.8493214
41.0357929,28.8130112
41.0304253,28.8284269
41.0274062,28.8125769
41.0467864,28.8102474
41.0425372,28.8466338
41.0318193,28.8146252
41.0317966,28.8146148
41.0316187,28.8146524
41.0409805,28.8103442
41.0407345,28.8115955
41.04062,28.8111203
41.0405185,28.8106328
41.0405741,28.8108876
41.0406839,28.811371
41.0402033,28.8108753
41.0375831,28.8140231
41.0380489,28.813862
41.0260494,28.8141226
41.0607201,28.8207984
41.0663783,28.8259256
41.0674829,28.8571437
41.0674544,28.8570605
41.0674482,28.8569655
41.0674466,28.8568871
41.06888,28.8562241
41.0670027,28.8356832
41.0664309,28.8344818
41.069683,28.8251047
41.0394458,28.8109365
41.0280864,28.8230736
41.0326656,28.8150997
41.0518205,28.8227866
41.0630678,28.8171189
41.0367823,28.8195192
41.0368378,28.819068
41.0544395,28.8381403
41.0547847,28.8392991
41.0543458,28.8375464
41.0538794,28.8341541
41.0547363,28.8391073
41.0543229,28.8359876
41.0534556,28.8315636
41.0543426,28.8378157
41.0337032,28.8320064
41.0334346,28.8309705
41.0330143,28.8305521
41.0333493,28.8308574
41.0335247,28.8311422
41.0330933,28.8303928
41.0332278,28.8306447
41.0328899,28.8299189
41.0330131,28.8302339
41.0337208,28.8337755
41.0337985,28.83174
41.0328478,28.8298405
41.0327449,28.8300051
41.0331406,28.8310477
41.0338199,28.8323966
41.0334822,28.8310762
41.0333076,28.8307541
41.0324979,28.8294119
41.0330571,28.830725
41.0328987,28.8303407
41.033261,28.8306684
41.0331245,28.8304566
41.0328299,28.8297304
41.032695,28.8294183
41.0325186,28.8294677
41.0327077,28.8294699
41.0330766,28.8307965
41.0341613,28.8325734
41.0327809,28.8296179
41.032453,28.829362
41.034285,28.8329595
41.0338471,28.8318365
41.0332034,28.8305974
41.0327402,28.8295549
41.0327259,28.8295063
41.0337808,28.8316829
41.0338262,28.8337644
41.0326366,28.8301097
41.03386,28.8325107
41.0335544,28.8312002
41.0334541,28.8310252
41.0325391,28.829516
41.0610612,28.8261456
41.0660637,28.8210366
41.0667991,28.8331827
41.0529549,28.813169
41.0667555,28.8330871
41.0342026,28.8610573
41.0320568,28.8228566
41.0333622,28.8698987
41.064373,28.8375562
41.0363253,28.8199172
41.0515441,28.8521093
41.0513097,28.8520762
41.0513467,28.852055
41.0235974,28.8251803
41.0362705,28.8197626
41.0368217,28.8311535
41.0371981,28.8198401
41.0371716,28.8198567
41.0370711,28.8198752
41.036867,28.8195004
41.0368755,28.8198371
41.0367783,28.8198644
41.0367268,28.8195324
41.0370321,28.8198835
41.0368399,28.8198481
41.0368072,28.8198546
41.0365425,28.8199053
41.0365534,28.8196515
41.0363983,28.8197283
41.0363406,28.8197429
41.0362481,28.8199233
41.0359911,28.8197221
41.0360413,28.8197031
41.0359327,28.8197441
41.039003,28.8172383
41.037425,28.8195103
41.0333941,28.8613025
41.0335186,28.8592253
41.0342423,28.8606803
41.0329636,28.8681018
41.0406256,28.8252437
41.0408227,28.825227
