latitude,longitude
41.0460438,28.8562288
41.06571,28.8559029
41.0632934,28.8552782
41.0477415,28.8470671
41.0626742,28.8550118
41.0557709,28.8463876
41.0507416,28.857312
41.0647686,28.853143
41.0611998,28.8527571
41.0499251,28.8460898
41.0560816,28.8551197
41.0548545,28.8429923
41.0516151,28.8495178
41.0643304,28.8556559
41.053208,28.8464695
41.0582709,28.8522941
41.0562669,28.8526468
41.0469461,28.8490343
41.0493435,28.8580665
41.0591467,28.854796
41.0477241,28.8500157
41.0467763,28.8598207
41.063597,28.8500065
41.0537986,28.8432111
41.0601896,28.8546869
41.0525122,28.8478547
41.0630759,28.8551894
41.0639637,28.8528729
41.049485,28.8459923
41.053333,28.8494144
41.0568544,28.8551197
41.0471297,28.8462559
41.0605597,28.8528343
41.0530073,28.8464081
41.0646147,28.8557526
41.0468923,28.8501038
41.0583454,28.8547427
41.0559413,28.8538787
41.0535741,28.8472289
41.0596153,28.8547597
41.054999,28.8463876
41.049072,28.8459517
41.0497943,28.8495426
41.0467158,28.8598207
41.0617956,28.8548342
41.0579553,28.854867
41.0468648,28.8500786
41.0631679,28.8552116
41.0524298,28.8464355
41.0464174,28.8584821
41.0653582,28.8560427
41.0619216,28.8527015
41.046701,28.846898
41.0597366,28.8547195
41.0601621,28.8527314
41.0536277,28.8484237
41.0488209,28.8487468
41.0623646,28.8549452
41.0546361,28.8464695
41.0585481,28.8548529
41.0524681,28.8464525
41.0484144,28.8465399
41.0542744,28.8382575
41.0655493,28.8548544
41.0463683,28.8485485
41.0633353,28.8553004
41.0460612,28.8586199
41.0627495,28.855034
41.0507036,28.849391
41.0471275,28.8598367
41.0645261,28.8529887
41.046128,28.8584625
41.0561769,28.8551337
41.0611707,28.8527443
41.0497793,28.858793
41.0516516,28.8463242
41.0575047,28.8525771
41.0546439,28.8464081
41.0486603,28.8496811
41.0562517,28.851096
41.05926,28.854796
41.0522507,28.8463507
41.0596647,28.8501498
41.0484297,28.8465399
41.0613102,28.8547898
41.0628165,28.8550784
41.0630618,28.8528086
41.0480794,28.8587312
41.0610155,28.85277
41.0489834,28.8468449
41.0582458,28.8536719
41.0544857,28.8486228
41.062509,28.8525514
41.0537329,28.8464081
41.0485939,28.8497063
41.051307,28.8497654
41.0572567,28.8549372
41.0530452,28.8494177
41.0471759,28.8598367
41.0559334,28.854123
41.048055,28.846479
41.0646657,28.855772
41.0479939,28.8587186
41.0618709,28.8548564
41.0513698,28.8409866
41.0593247,28.854796
41.0502332,28.8494683
41.0487664,28.8585484
41.063193,28.8552116
41.0515576,28.8466031
41.0581347,28.8504678
41.0618108,28.8525256
41.051298,28.8463104
41.046631,28.8598207
41.0581882,28.8548529
41.0559253,28.8463058
41.0495923,28.8483403
41.0580672,28.852114
41.0533392,28.8464081
41.052914,28.8494311
41.0468894,28.8585331
41.0598766,28.8547165
41.053315,28.8383128
41.0460255,28.8597885
41.0637232,28.8554773
41.0467397,28.8489126
41.061988,28.8548564
41.0508148,28.8557212
41.0565702,28.8501523
41.0517832,28.8496416
41.0586116,28.8548249
41.0522655,28.8464324
41.0633168,28.8501608
41.056319,28.8465719
41.0516523,28.8493776
41.0602763,28.8546891
41.0462314,28.8597885
41.0624232,28.8549452
41.0525554,28.8432431
41.0636728,28.8530144
41.0507172,28.8571611
41.0536887,28.8380742
41.0468796,28.8563713
41.0614713,28.8527057
41.0532234,28.8464081
41.057689,28.8536703
41.0469691,28.8462154
41.0551534,28.8463672
41.0568862,28.8550776
41.0561695,28.8513871
41.0510746,28.8559106
41.0586963,28.8547968
41.0521261,28.8474992
41.0576569,28.8497713
41.0614106,28.854812
41.0489879,28.8460531
41.0523234,28.8432239
41.0628918,28.8551006
41.0464434,28.8465139
41.0462587,28.8565138
41.0628484,28.8525771
41.0531385,28.8464491
41.0574704,28.8548394
41.0608022,28.8528472
41.0550453,28.8464491
41.0511344,28.8431085
41.0489821,28.8551601
41.0581157,28.8545964
41.052716,28.8479401
41.059392,28.8547788
41.048575,28.8459517
41.0492807,28.8532324
41.051196,28.8580223
41.0623829,28.8524227
41.0615529,28.854812
41.0528327,28.8464016
41.0634357,28.8553447
41.0580889,28.8516326
41.0463791,28.8464001
41.0534409,28.8386668
41.0507359,28.8582953
41.0642643,28.8531173
41.0487287,28.8583401
41.0653494,28.8543096
41.0509615,28.8495178
41.0579702,28.852114
41.0475031,28.8459062
41.0576307,28.8548113
41.0547905,28.8463672
41.0514284,28.8495673
41.0563534,28.8551389
41.0541368,28.8430361
41.0621599,28.8524613
41.0485444,28.8459517
41.0470046,28.8500983
41.0460679,28.8486054
41.0621303,28.8548564
41.05213,28.8464346
41.0565062,28.850395
41.0479432,28.8494286
41.0476845,28.8598367
41.0582623,28.8548389
41.0624003,28.850786
41.0478571,28.8489641
41.060519,28.8546972
41.0625902,28.8549582
41.052026,28.8463242
41.063537,28.85286
41.0542069,28.8485659
41.0539141,28.8431892
41.048218,28.8493345
41.0569603,28.8550635
41.0613453,28.8527571
41.0541112,28.8464081
41.0646949,28.855772
41.048032,28.8467021
41.0567967,28.8520883
41.0558942,28.8543457
41.0557092,28.8463262
41.0532707,28.843233
41.0589991,28.8547585
41.051289,28.8493508
41.0616016,28.8511686
41.0502163,28.8461036
41.0610424,28.8547898
41.0480287,28.8489073
41.0505974,28.8495178
41.0632181,28.8552338
41.0540186,28.84649
41.0634691,28.8529629
41.0607892,28.8535943
41.0464736,28.8598046
41.0699815,28.8553532
41.0473667,28.8490748
41.0542016,28.8495178
41.0678335,28.8548049
41.0560892,28.8547366
41.0600758,28.85453
41.0589312,28.853719
41.0503503,28.8493508
41.0675998,28.8562993
41.0538104,28.8381628
41.0709224,28.8556506
41.0673106,28.8546563
41.0695649,28.8552859
41.0632429,28.8540518
41.0673008,28.8548419
41.07,28.8555837
41.0480059,28.8498824
41.0481448,28.8573684
41.0597936,28.8543221
41.0684836,28.8549795
41.0531158,28.8494177
41.0707521,28.8597561
41.0678154,28.8549905
41.0646638,28.8544098
41.0517832,28.8497654
41.0683797,28.8549336
41.0619886,28.8538438
41.0658401,28.8492206
41.0474811,28.8587379
41.0597544,28.8541557
41.0642351,28.854324
41.0496301,28.8558996
41.0521974,28.8493642
41.0700228,28.8577714
41.0603972,28.8538438
41.0697918,28.8555284
41.0665875,28.8527469
41.0473091,28.8581826
41.0676781,28.8549069
41.0532596,28.8494562
41.0599739,28.8543429
41.0469095,28.8598367
41.0519148,28.8493374
41.049175,28.8581994
41.0587509,28.8535943
41.0467216,28.8585412
41.0682049,28.8577657
41.0512842,28.8411756
41.0708335,28.8556506
41.0673176,28.8552422
41.0691529,28.8551632
41.062067,28.8538438
41.0515312,28.8491501
41.0488828,28.8582953
41.0675311,28.8546617
41.0471543,28.8564029
41.0683783,28.8551188
41.0600523,28.8540102
41.0527054,28.8388371
41.0696493,28.8534721
41.0706359,28.855834
41.0674073,28.8555143
41.049384,28.8555081
41.0683471,28.8545183
41.0617142,28.8539478
41.0678717,28.8552211
41.05266,28.8427219
41.0596603,28.8541557
41.0683451,28.8549183
41.0713571,28.8557816
41.0535295,28.8381476
41.0492247,28.8496169
41.0695856,28.8553042
41.0465825,28.8598207
41.051073,28.8570943
41.06396,28.8542381
41.0562779,28.8535629
41.061628,28.8537606
41.0682528,28.8548877
41.0666441,28.8531859
41.0513954,28.8430893
41.0499064,28.849493
41.060311,28.8537606
41.0482764,28.8584843
41.0631567,28.8540102
41.0509297,28.8582311
41.0712484,28.8559127
41.0477679,28.8500157
41.069049,28.8551326
41.0668651,28.8539731
41.0712643,28.8539742
41.0512431,28.8430893
41.0618318,28.8542805
41.046881,28.8496434
41.0673662,28.8546637
41.0702902,28.8557685
41.0497255,28.8577647
41.0599112,28.853927
41.0528428,28.8571071
