latitude,longitude
41.0271178,28.8409371
41.0313244,28.8430048
41.0265041,28.8291755
41.0320959,28.8391639
41.0295031,28.8448084
41.0315573,28.8434157
41.0318681,28.8456029
41.0342723,28.8440074
41.0305296,28.8399217
41.0292581,28.8285497
41.0316589,28.8454287
41.0198618,28.8230091
41.027246,28.8292351
41.0312025,28.8204562
41.0339787,28.8433166
41.0318066,28.845891
41.0311664,28.8303627
41.0265415,28.844786
41.0305375,28.840048
41.0239482,28.8459429
41.0310453,28.8184446
41.0305235,28.8405353
41.0253575,28.8288328
41.0306942,28.8385931
41.0299678,28.8188404
41.0343493,28.834915
41.0311183,28.8297129
41.0312719,28.8287866
41.0232926,28.8436023
41.0288373,28.8460741
41.0227725,28.8220961
41.0311791,28.8319448
41.023622,28.8461511
41.0310923,28.8424515
41.0303759,28.8406959
41.032617,28.8341154
41.0276498,28.8439765
41.0314932,28.823228
41.030723,28.8260206
41.0304086,28.8408692
41.0322094,28.8342146
41.0326391,28.8388514
41.0325166,28.8413109
41.0284868,28.8432869
41.0312352,28.8291135
41.0255374,28.828952
41.0319008,28.8434785
41.0257642,28.8459685
41.0306863,28.818616
41.033481,28.8337494
41.0319133,28.8414219
41.0315613,28.8450284
41.026032,28.8290414
41.0247093,28.8457028
41.0320244,28.839185
41.0198972,28.8236614
41.0311664,28.8305279
41.0334311,28.8433845
41.031508,28.8447224
41.0309543,28.8371731
